"symbol","date","open","high","low","close","volume","adjusted"
"MSFT34",2015-07-02,5.804166,5.804166,5.804166,5.804166,0,5.175991
"MSFT34",2015-07-03,5.6625,5.6625,5.6625,5.6625,16800,5.049655
"MSFT34",2015-07-06,5.797916,5.797916,5.797916,5.797916,14400,5.170416
"MSFT34",2015-07-07,5.8125,5.9,5.8125,5.9,242400,5.261453
"MSFT34",2015-07-08,5.9,5.9,5.9,5.9,0,5.261453
"MSFT34",2015-07-10,5.9,5.9,5.9,5.9,0,5.261453
"MSFT34",2015-07-13,5.940833,5.968333,5.940833,5.968333,16800,5.322389
"MSFT34",2015-07-14,5.968333,5.968333,5.968333,5.968333,0,5.322389
"MSFT34",2015-07-15,5.968333,5.968333,5.968333,5.968333,0,5.322389
"MSFT34",2015-07-16,6.0275,6.092083,6.0275,6.089583,21600,5.430516
"MSFT34",2015-07-17,6.14625,6.14625,6.14625,6.14625,24000,5.48105
"MSFT34",2015-07-20,6.28375,6.28375,6.28375,6.28375,31200,5.60367
"MSFT34",2015-07-21,6.18,6.180833,6.175833,6.175833,98400,5.507432
"MSFT34",2015-07-22,6.129166,6.129166,6.129166,6.129166,124800,5.465816
"MSFT34",2015-07-23,6.129166,6.129166,6.129166,6.129166,0,5.465816
"MSFT34",2015-07-24,6.129166,6.129166,6.129166,6.129166,0,5.465816
"MSFT34",2015-07-27,6.3375,6.400416,6.3375,6.400416,57600,5.707709
"MSFT34",2015-07-28,6.445416,6.445416,6.388333,6.414166,103200,5.719971
"MSFT34",2015-07-29,6.414166,6.414166,6.414166,6.414166,0,5.719971
"MSFT34",2015-07-30,6.595833,6.595833,6.595833,6.595833,21600,5.881976
"MSFT34",2015-07-31,6.685,6.685,6.639583,6.6625,134400,5.941428
"MSFT34",2015-08-03,6.6625,6.6625,6.6625,6.6625,0,5.941428
"MSFT34",2015-08-04,6.854166,6.895833,6.854166,6.895833,45600,6.149509
"MSFT34",2015-08-05,6.966666,6.966666,6.966666,6.966666,48000,6.212676
"MSFT34",2015-08-06,6.872916,6.872916,6.872916,6.872916,57600,6.129071
"MSFT34",2015-08-07,6.8175,6.872083,6.816666,6.872083,120000,6.128328
"MSFT34",2015-08-10,6.900833,6.900833,6.802083,6.835,31200,6.095259
"MSFT34",2015-08-11,6.76875,6.76875,6.754166,6.754166,93600,6.023173
"MSFT34",2015-08-12,6.724583,6.724583,6.719583,6.719583,67200,5.992334
"MSFT34",2015-08-13,6.874166,6.89375,6.874166,6.89375,40800,6.14765
"MSFT34",2015-08-14,6.770833,6.770833,6.770833,6.770833,132000,6.038036
"MSFT34",2015-08-17,6.770833,6.770833,6.770833,6.770833,0,6.038036
"MSFT34",2015-08-18,6.85375,6.85375,6.85375,6.85375,9600,6.156968
"MSFT34",2015-08-19,6.82625,6.82625,6.82625,6.82625,9600,6.132263
"MSFT34",2015-08-20,6.82625,6.82625,6.82625,6.82625,0,6.132263
"MSFT34",2015-08-21,6.475833,6.475833,6.31875,6.31875,460800,5.676359
"MSFT34",2015-08-24,6.14375,6.14375,6.14375,6.14375,45600,5.519149
"MSFT34",2015-08-25,6.283333,6.291666,6.283333,6.291666,21600,5.652027
"MSFT34",2015-08-26,6.2275,6.403333,6.2275,6.403333,86400,5.752341
"MSFT34",2015-08-27,6.46875,6.483333,6.404166,6.404166,276000,5.75309
"MSFT34",2015-08-28,6.545,6.545,6.545,6.545,21600,5.879607
"MSFT34",2015-08-31,6.5675,6.5975,6.5675,6.5975,31200,5.926767
"MSFT34",2015-09-01,6.503333,6.503333,6.469166,6.469166,57600,5.811481
"MSFT34",2015-09-02,6.75875,6.75875,6.75875,6.75875,45600,6.071627
"MSFT34",2015-09-03,6.827916,6.827916,6.827916,6.827916,26400,6.133759
"MSFT34",2015-09-04,6.808333,6.83875,6.808333,6.83875,40800,6.143492
"MSFT34",2015-09-08,6.83875,6.83875,6.83875,6.83875,0,6.143492
"MSFT34",2015-09-09,6.958333,6.958333,6.85625,6.861666,40800,6.164078
"MSFT34",2015-09-10,6.943333,6.979166,6.910833,6.910833,57600,6.208246
"MSFT34",2015-09-11,7.04,7.047916,7.04,7.047916,69600,6.331393
"MSFT34",2015-09-14,6.904166,6.904166,6.820833,6.851666,117600,6.155094
"MSFT34",2015-09-15,7.085,7.161666,7.085,7.085,72000,6.364707
"MSFT34",2015-09-16,7.040416,7.053333,7.040416,7.053333,72000,6.336259
"MSFT34",2015-09-17,7.053333,7.053333,7.053333,7.053333,0,6.336259
"MSFT34",2015-09-18,7.158333,7.194583,7.13625,7.13625,74400,6.410746
"MSFT34",2015-09-21,7.343333,7.383333,7.294583,7.294583,1024800,6.552983
"MSFT34",2015-09-22,7.375,7.375,7.375,7.375,50400,6.625225
"MSFT34",2015-09-23,7.572916,7.619166,7.572916,7.619166,36000,6.844567
"MSFT34",2015-09-24,7.439583,7.439583,7.342083,7.342083,57600,6.595654
"MSFT34",2015-09-25,7.292916,7.292916,7.250833,7.2925,475200,6.551112
"MSFT34",2015-09-28,7.34875,7.465833,7.32625,7.465833,208800,6.706823
"MSFT34",2015-09-29,7.405833,7.41,7.289583,7.289583,120000,6.548492
"MSFT34",2015-09-30,7.289583,7.289583,7.289583,7.289583,0,6.548492
"MSFT34",2015-10-01,7.4,7.4,7.395833,7.395833,28800,6.643939
"MSFT34",2015-10-02,7.395833,7.395833,7.395833,7.395833,0,6.643939
"MSFT34",2015-10-05,7.622916,7.622916,7.567083,7.567083,194400,6.79778
"MSFT34",2015-10-06,7.585833,7.585833,7.518333,7.52,124800,6.755483
"MSFT34",2015-10-07,7.419166,7.5175,7.419166,7.5175,172800,6.753237
"MSFT34",2015-10-08,7.473333,7.473333,7.473333,7.473333,33600,6.71356
"MSFT34",2015-10-09,7.40625,7.40625,7.40625,7.40625,43200,6.653297
"MSFT34",2015-10-13,7.608333,7.608333,7.608333,7.608333,55200,6.834835
"MSFT34",2015-10-14,7.435,7.435,7.42625,7.42625,67200,6.671264
"MSFT34",2015-10-15,7.409166,7.475,7.409166,7.433333,100800,6.677627
"MSFT34",2015-10-16,7.433333,7.570833,7.433333,7.570833,57600,6.801148
"MSFT34",2015-10-19,7.79,7.79,7.79,7.79,14400,6.998034
"MSFT34",2015-10-20,7.770833,7.770833,7.752083,7.752083,24000,6.963972
"MSFT34",2015-10-21,7.8,7.8,7.8,7.8,38400,7.007016
"MSFT34",2015-10-22,7.91875,7.95625,7.91875,7.95625,50400,7.147383
"MSFT34",2015-10-23,8.657083,8.70375,8.604166,8.70375,235200,7.818887
"MSFT34",2015-10-26,8.710416,8.790416,8.710416,8.790416,139200,7.896744
"MSFT34",2015-10-27,8.733333,8.791666,8.717083,8.717083,60000,7.830864
"MSFT34",2015-10-28,8.664583,8.664583,8.664583,8.664583,117600,7.783702
"MSFT34",2015-10-29,8.63625,8.640833,8.63625,8.640833,69600,7.762367
"MSFT34",2015-10-30,8.649166,8.649166,8.649166,8.649166,45600,7.769854
"MSFT34",2015-11-03,8.48,8.48,8.48,8.48,31200,7.617886
"MSFT34",2015-11-04,8.593333,8.608333,8.552083,8.608333,69600,7.73317
"MSFT34",2015-11-05,8.572083,8.58875,8.5375,8.58875,88800,7.715578
"MSFT34",2015-11-06,8.598333,8.609583,8.598333,8.604166,110400,7.729428
"MSFT34",2015-11-09,8.547083,8.594166,8.53125,8.594166,105600,7.720445
"MSFT34",2015-11-10,8.48125,8.50625,8.48125,8.50625,48000,7.641469
"MSFT34",2015-11-11,8.477916,8.53125,8.467916,8.467916,88800,7.607029
"MSFT34",2015-11-12,8.458333,8.458333,8.458333,8.458333,31200,7.598422
"MSFT34",2015-11-13,8.458333,8.458333,8.458333,8.458333,0,7.598422
"MSFT34",2015-11-16,8.56,8.56,8.56,8.56,98400,7.689752
"MSFT34",2015-11-17,8.45,8.45,8.45,8.45,24000,7.642746
"MSFT34",2015-11-18,8.45,8.45,8.45,8.45,0,7.642746
"MSFT34",2015-11-19,8.45,8.45,8.45,8.45,0,7.642746
"MSFT34",2015-11-23,8.445833,8.477916,8.401666,8.477916,348000,7.667995
"MSFT34",2015-11-24,8.361666,8.374166,8.342083,8.374166,206400,7.574156
"MSFT34",2015-11-25,8.46875,8.46875,8.46875,8.46875,60000,7.659706
"MSFT34",2015-11-26,8.46875,8.46875,8.46875,8.46875,0,7.659706
"MSFT34",2015-11-27,8.46875,8.46875,8.46875,8.46875,0,7.659706
"MSFT34",2015-11-30,8.79625,8.87875,8.79625,8.87875,43200,8.030535
"MSFT34",2015-12-01,8.783333,8.783333,8.773333,8.773333,103200,7.93519
"MSFT34",2015-12-02,8.91875,8.91875,8.91875,8.91875,48000,8.066716
"MSFT34",2015-12-03,8.46875,8.46875,8.454166,8.454166,76800,7.646515
"MSFT34",2015-12-04,8.67,8.711666,8.644583,8.644583,57600,7.818739
"MSFT34",2015-12-07,8.695833,8.734166,8.695833,8.734166,372000,7.899766
"MSFT34",2015-12-08,8.86875,8.924166,8.86875,8.924166,74400,8.071612
"MSFT34",2015-12-09,8.52625,8.52625,8.479583,8.479583,134400,7.669503
"MSFT34",2015-12-10,8.745,8.745,8.733333,8.733333,132000,7.899012
"MSFT34",2015-12-11,8.733333,8.733333,8.733333,8.733333,0,7.899012
"MSFT34",2015-12-14,8.777083,8.880833,8.777083,8.842083,86400,7.997372
"MSFT34",2015-12-15,9.004166,9.004166,9.004166,9.004166,117600,8.143968
"MSFT34",2015-12-16,8.984166,8.98875,8.984166,8.98875,156000,8.130029
"MSFT34",2015-12-17,9.056666,9.079166,9.056666,9.079166,36000,8.211806
"MSFT34",2015-12-18,9.026666,9.026666,8.9925,8.9925,16800,8.133421
"MSFT34",2015-12-21,9.105833,9.14875,9.105833,9.14875,43200,8.274741
"MSFT34",2015-12-22,9.165,9.165,9.165,9.165,33600,8.289439
"MSFT34",2015-12-23,9.18875,9.18875,9.18875,9.18875,14400,8.310922
"MSFT34",2015-12-28,8.946666,9.030416,8.946666,9.030416,134400,8.167714
"MSFT34",2015-12-29,9.125833,9.191666,9.124583,9.191666,48000,8.313556
"MSFT34",2015-12-30,9.38375,9.38375,9.38375,9.38375,28800,8.48729
"MSFT34",2016-01-04,9.1225,9.1225,9.066666,9.066666,91200,8.200498
"MSFT34",2016-01-05,9.066666,9.066666,9.066666,9.066666,0,8.200498
"MSFT34",2016-01-06,9.066666,9.066666,9.066666,9.066666,0,8.200498
"MSFT34",2016-01-07,8.809166,8.809166,8.809166,8.809166,74400,7.967597
"MSFT34",2016-01-08,8.809166,8.809166,8.809166,8.809166,0,7.967597
"MSFT34",2016-01-11,8.724583,8.724583,8.724583,8.724583,36000,7.891097
"MSFT34",2016-01-12,8.833333,8.894583,8.833333,8.894583,62400,8.044857
"MSFT34",2016-01-13,8.7275,8.7275,8.7275,8.7275,57600,7.893737
"MSFT34",2016-01-14,8.897916,8.897916,8.897916,8.897916,12000,8.04787
"MSFT34",2016-01-15,8.604166,8.67375,8.5675,8.575416,40800,7.756181
"MSFT34",2016-01-18,8.575416,8.575416,8.575416,8.575416,0,7.756181
"MSFT34",2016-01-19,8.545416,8.589166,8.500833,8.589166,184800,7.768616
"MSFT34",2016-01-20,8.54375,8.54375,8.54375,8.54375,67200,7.727539
"MSFT34",2016-01-21,8.875,8.875,8.867916,8.867916,88800,8.020738
"MSFT34",2016-01-22,8.95,8.95,8.95,8.95,26400,8.094977
"MSFT34",2016-01-26,8.827083,8.844166,8.821666,8.821666,139200,7.978902
"MSFT34",2016-01-27,8.82375,8.91625,8.82375,8.828333,40800,7.984935
"MSFT34",2016-01-28,8.8525,8.8525,8.753333,8.753333,122400,7.917102
"MSFT34",2016-01-29,9.129583,9.19875,9.129583,9.19875,232800,8.319963
"MSFT34",2016-02-01,9.145,9.145833,9.01125,9.079583,499200,8.212183
"MSFT34",2016-02-02,8.890833,8.890833,8.855416,8.855416,57600,8.00943
"MSFT34",2016-02-03,8.458333,8.458333,8.458333,8.458333,220800,7.650283
"MSFT34",2016-02-04,8.458333,8.458333,8.458333,8.458333,0,7.650283
"MSFT34",2016-02-05,8.354166,8.354166,8.227083,8.227083,124800,7.441125
"MSFT34",2016-02-10,8.166666,8.232916,8.166666,8.232916,144000,7.446401
"MSFT34",2016-02-11,8.127916,8.225833,8.127916,8.225833,60000,7.439993
"MSFT34",2016-02-12,8.225833,8.225833,8.225833,8.225833,0,7.439993
"MSFT34",2016-02-15,8.225833,8.225833,8.225833,8.225833,0,7.439993
"MSFT34",2016-02-16,8.601666,8.601666,8.587083,8.587083,160800,7.818417
"MSFT34",2016-02-17,8.587083,8.587083,8.587083,8.587083,0,7.818417
"MSFT34",2016-02-18,8.587083,8.587083,8.587083,8.587083,0,7.818417
"MSFT34",2016-02-19,8.729166,8.738333,8.6825,8.6825,266400,7.905293
"MSFT34",2016-02-22,8.66375,8.66375,8.616666,8.616666,127200,7.845353
"MSFT34",2016-02-23,8.616666,8.616666,8.616666,8.616666,0,7.845353
"MSFT34",2016-02-24,8.410416,8.410416,8.410416,8.410416,24000,7.657564
"MSFT34",2016-02-25,8.493333,8.493333,8.493333,8.493333,21600,7.733058
"MSFT34",2016-02-26,8.560416,8.585416,8.560416,8.585416,28800,7.816899
"MSFT34",2016-02-29,8.5,8.515833,8.5,8.515833,86400,7.753545
"MSFT34",2016-03-01,8.545833,8.598333,8.545833,8.598333,112800,7.828659
"MSFT34",2016-03-02,8.504166,8.5675,8.504166,8.5675,146400,7.80059
"MSFT34",2016-03-03,8.220833,8.279166,8.220833,8.245833,103200,7.507716
"MSFT34",2016-03-04,8.223333,8.223333,8.191666,8.191666,40800,7.458396
"MSFT34",2016-03-07,8.077083,8.077083,7.997083,7.997083,33600,7.281231
"MSFT34",2016-03-08,8.110416,8.110416,8.080833,8.080833,148800,7.357483
"MSFT34",2016-03-09,8.11875,8.11875,8.09,8.09,204000,7.36583
"MSFT34",2016-03-10,7.795416,7.845833,7.795416,7.807916,117600,7.108996
"MSFT34",2016-03-11,7.92125,7.92125,7.8925,7.8925,74400,7.18601
"MSFT34",2016-03-14,8.058333,8.06125,8.058333,8.06125,98400,7.339652
"MSFT34",2016-03-15,8.18125,8.225833,8.18125,8.225833,427200,7.489504
"MSFT34",2016-03-16,8.461666,8.461666,8.461666,8.461666,76800,7.704226
"MSFT34",2016-03-17,8.34625,8.34625,8.327083,8.327083,60000,7.581689
"MSFT34",2016-03-18,7.999583,7.999583,7.999583,7.999583,112800,7.283507
"MSFT34",2016-03-21,8.06,8.06,8.06,8.06,33600,7.338517
"MSFT34",2016-03-22,8.08125,8.08125,8.08125,8.08125,86400,7.357864
"MSFT34",2016-03-23,8.22125,8.22125,8.22125,8.22125,93600,7.485331
"MSFT34",2016-03-24,8.304166,8.304166,8.304166,8.304166,62400,7.560825
"MSFT34",2016-03-28,8.0625,8.129166,8.0625,8.129166,410400,7.40149
"MSFT34",2016-03-29,8.335,8.335,8.275,8.275,120000,7.53427
"MSFT34",2016-03-30,8.315833,8.315833,8.315833,8.315833,14400,7.571448
"MSFT34",2016-03-31,8.331666,8.331666,8.331666,8.331666,16800,7.585865
"MSFT34",2016-04-01,8.22375,8.28125,8.217916,8.217916,88800,7.482296
"MSFT34",2016-04-04,8.288333,8.345833,8.288333,8.333333,204000,7.587382
"MSFT34",2016-04-05,8.364166,8.364166,8.364166,8.364166,28800,7.615455
"MSFT34",2016-04-06,8.364166,8.364166,8.364166,8.364166,0,7.615455
"MSFT34",2016-04-07,8.347083,8.347083,8.347083,8.347083,31200,7.599901
"MSFT34",2016-04-08,8.347083,8.347083,8.347083,8.347083,0,7.599901
"MSFT34",2016-04-11,7.9875,8.00625,7.952083,7.952083,96000,7.240259
"MSFT34",2016-04-12,8,8,7.933333,7.933333,50400,7.223186
"MSFT34",2016-04-13,7.933333,7.933333,7.933333,7.933333,0,7.223186
"MSFT34",2016-04-14,7.997083,7.997083,7.997083,7.997083,33600,7.281231
"MSFT34",2016-04-15,8.145833,8.2075,8.145833,8.152083,81600,7.422356
"MSFT34",2016-04-18,8.377916,8.38,8.377916,8.38,153600,7.629871
"MSFT34",2016-04-19,8.327083,8.327083,8.327083,8.327083,21600,7.581689
"MSFT34",2016-04-20,8.266666,8.27,8.266666,8.27,211200,7.529719
"MSFT34",2016-04-22,7.75625,7.75625,7.75625,7.75625,278400,7.061955
"MSFT34",2016-04-25,7.75625,7.75625,7.75625,7.75625,0,7.061955
"MSFT34",2016-04-26,7.54375,7.54375,7.50625,7.50625,76800,6.834334
"MSFT34",2016-04-27,7.477083,7.477083,7.4575,7.4575,103200,6.789949
"MSFT34",2016-04-28,7.289583,7.289583,7.261666,7.261666,81600,6.611643
"MSFT34",2016-04-29,7.261666,7.261666,7.261666,7.261666,0,6.611643
"MSFT34",2016-05-02,7.208333,7.360416,7.208333,7.360416,271200,6.701555
"MSFT34",2016-05-03,7.360416,7.360416,7.360416,7.360416,0,6.701555
"MSFT34",2016-05-04,7.3175,7.3175,7.3175,7.3175,160800,6.66248
"MSFT34",2016-05-05,7.383333,7.383333,7.351666,7.351666,24000,6.693587
"MSFT34",2016-05-06,7.306666,7.3775,7.30125,7.3775,72000,6.71711
"MSFT34",2016-05-09,7.3875,7.3875,7.338333,7.338333,67200,6.681448
"MSFT34",2016-05-10,7.326666,7.326666,7.326666,7.326666,84000,6.670826
"MSFT34",2016-05-11,7.316666,7.316666,7.316666,7.316666,64800,6.66172
"MSFT34",2016-05-12,7.448333,7.45125,7.448333,7.45125,112800,6.784257
"MSFT34",2016-05-13,7.45125,7.45125,7.45125,7.45125,0,6.784257
"MSFT34",2016-05-16,7.45125,7.45125,7.45125,7.45125,0,6.784257
"MSFT34",2016-05-17,7.547083,7.547083,7.310416,7.335,112800,6.678414
"MSFT34",2016-05-18,7.335,7.335,7.335,7.335,9600,6.678414
"MSFT34",2016-05-19,7.335,7.335,7.335,7.335,0,6.678414
"MSFT34",2016-05-20,7.441666,7.448333,7.391666,7.391666,124800,6.77736
"MSFT34",2016-05-23,7.45,7.46,7.45,7.46,81600,6.840015
"MSFT34",2016-05-24,7.693333,7.693333,7.67375,7.67375,76800,7.036002
"MSFT34",2016-05-25,7.80625,7.80625,7.80625,7.80625,98400,7.157489
"MSFT34",2016-05-27,7.85,7.85,7.797916,7.797916,62400,7.149848
"MSFT34",2016-05-30,7.797916,7.797916,7.797916,7.797916,0,7.149848
"MSFT34",2016-05-31,7.808333,7.860416,7.808333,7.853333,295200,7.200659
"MSFT34",2016-06-01,7.875,7.875,7.875,7.875,345600,7.220525
"MSFT34",2016-06-02,7.875,7.875,7.875,7.875,0,7.220525
"MSFT34",2016-06-03,7.572916,7.645416,7.572916,7.612083,40800,6.979458
"MSFT34",2016-06-06,7.579166,7.579166,7.579166,7.579166,50400,6.949277
"MSFT34",2016-06-07,7.579166,7.579166,7.579166,7.579166,0,6.949277
"MSFT34",2016-06-08,7.322083,7.322083,7.322083,7.322083,26400,6.71356
"MSFT34",2016-06-09,7.322083,7.322083,7.322083,7.322083,0,6.71356
"MSFT34",2016-06-10,7.4,7.4,7.308333,7.315833,69600,6.707829
"MSFT34",2016-06-13,7.29375,7.29375,7.29375,7.29375,100800,6.687581
"MSFT34",2016-06-14,7.225,7.225,7.225,7.225,110400,6.624546
"MSFT34",2016-06-15,7.214583,7.214583,7.17875,7.17875,33600,6.582139
"MSFT34",2016-06-16,7.17875,7.17875,7.17875,7.17875,0,6.582139
"MSFT34",2016-06-17,7.17875,7.17875,7.17875,7.17875,0,6.582139
"MSFT34",2016-06-20,7.158333,7.158333,7.158333,7.158333,76800,6.56342
"MSFT34",2016-06-21,7.228333,7.228333,7.224583,7.224583,144000,6.624164
"MSFT34",2016-06-22,7.175833,7.175833,7.175833,7.175833,28800,6.579465
"MSFT34",2016-06-23,7.220833,7.220833,7.202083,7.202083,38400,6.603534
"MSFT34",2016-06-24,7.202083,7.202083,7.202083,7.202083,0,6.603534
"MSFT34",2016-06-27,6.854166,6.872916,6.828333,6.828333,110400,6.260844
"MSFT34",2016-06-28,6.77125,6.808333,6.77125,6.808333,302400,6.242507
"MSFT34",2016-06-29,6.81875,6.81875,6.735833,6.735833,86400,6.176032
"MSFT34",2016-06-30,6.830416,6.882916,6.830416,6.882916,45600,6.310892
"MSFT34",2016-07-01,6.791666,6.880833,6.791666,6.880833,76800,6.308981
"MSFT34",2016-07-04,6.880833,6.880833,6.880833,6.880833,0,6.308981
"MSFT34",2016-07-05,6.992083,6.995,6.974166,6.995,292800,6.413661
"MSFT34",2016-07-06,7.12875,7.12875,7.12875,7.12875,7200,6.536295
"MSFT34",2016-07-07,7.12875,7.13125,7.12875,7.13125,50400,6.538587
"MSFT34",2016-07-08,7.13125,7.1525,7.13125,7.143333,26400,6.549666
"MSFT34",2016-07-11,7.232916,7.2375,7.232916,7.2375,415200,6.636006
"MSFT34",2016-07-12,7.2425,7.329166,7.2425,7.329166,26400,6.720055
"MSFT34",2016-07-13,7.344166,7.344166,7.320833,7.341666,86400,6.731516
"MSFT34",2016-07-14,7.341666,7.341666,7.341666,7.341666,0,6.731516
"MSFT34",2016-07-15,7.239583,7.260416,7.239583,7.260416,21600,6.657017
"MSFT34",2016-07-18,7.33625,7.33625,7.27,7.27,74400,6.665804
"MSFT34",2016-07-19,7.279583,7.279583,7.247916,7.247916,40800,6.645556
"MSFT34",2016-07-20,7.5875,7.5875,7.5875,7.5875,187200,6.956919
"MSFT34",2016-07-21,7.6375,7.6575,7.618333,7.618333,180000,6.98519
"MSFT34",2016-07-22,7.683333,7.683333,7.683333,7.683333,21600,7.044787
"MSFT34",2016-07-25,7.752083,7.752083,7.714583,7.732916,206400,7.090249
"MSFT34",2016-07-26,7.732916,7.75625,7.732916,7.75625,84000,7.111644
"MSFT34",2016-07-27,7.666666,7.685416,7.666666,7.685416,76800,7.046697
"MSFT34",2016-07-28,7.652083,7.729166,7.652083,7.685416,117600,7.046697
"MSFT34",2016-07-29,7.627083,7.627083,7.627083,7.627083,19200,6.993212
"MSFT34",2016-08-01,7.687083,7.7125,7.63875,7.676666,98400,7.038674
"MSFT34",2016-08-02,7.635,7.682083,7.635,7.682083,129600,7.043641
"MSFT34",2016-08-03,7.672916,7.672916,7.672916,7.672916,24000,7.035237
"MSFT34",2016-08-04,7.646666,7.646666,7.646666,7.646666,31200,7.011168
"MSFT34",2016-08-05,7.646666,7.677916,7.634583,7.634583,91200,7.000089
"MSFT34",2016-08-08,7.633333,7.633333,7.633333,7.633333,33600,6.998942
"MSFT34",2016-08-09,7.5975,7.5975,7.58,7.58,31200,6.950041
"MSFT34",2016-08-10,7.541666,7.541666,7.493333,7.493333,14400,6.870578
"MSFT34",2016-08-11,7.592083,7.592083,7.577916,7.585416,33600,6.955008
"MSFT34",2016-08-12,7.585416,7.585416,7.585416,7.585416,0,6.955008
"MSFT34",2016-08-15,7.699166,7.72375,7.699166,7.72375,4800,7.081845
"MSFT34",2016-08-16,7.72375,7.72375,7.72375,7.72375,0,7.127022
"MSFT34",2016-08-17,7.65625,7.664166,7.65625,7.664166,7200,7.072042
"MSFT34",2016-08-18,7.75375,7.75375,7.75375,7.75375,2400,7.154704
"MSFT34",2016-08-19,7.704166,7.704166,7.684166,7.684166,132000,7.090496
"MSFT34",2016-08-22,7.691666,7.693333,7.675833,7.693333,72000,7.098955
"MSFT34",2016-08-23,7.7425,7.764583,7.7425,7.764583,36000,7.164701
"MSFT34",2016-08-24,7.764166,7.764166,7.75,7.75,184800,7.151243
"MSFT34",2016-08-25,7.810416,7.810416,7.810416,7.810416,33600,7.206993
"MSFT34",2016-08-26,7.8625,7.8625,7.8625,7.8625,14400,7.255052
"MSFT34",2016-08-29,7.856666,7.856666,7.82,7.82,40800,7.215836
"MSFT34",2016-08-30,7.839583,7.839583,7.775,7.816666,21600,7.21276
"MSFT34",2016-08-31,7.768333,7.768333,7.75375,7.75375,57600,7.154704
"MSFT34",2016-09-01,7.827916,7.827916,7.827916,7.827916,2400,7.22314
"MSFT34",2016-09-02,7.76875,7.76875,7.76875,7.76875,16800,7.168545
"MSFT34",2016-09-05,7.76875,7.76875,7.76875,7.76875,0,7.168545
"MSFT34",2016-09-06,7.704166,7.71875,7.704166,7.71875,33600,7.122409
"MSFT34",2016-09-08,7.620833,7.689583,7.620833,7.689583,24000,7.095493
"MSFT34",2016-09-09,7.729166,7.729166,7.729166,7.729166,117600,7.132019
"MSFT34",2016-09-12,7.6775,7.700416,7.6775,7.7,124800,7.105106
"MSFT34",2016-09-13,7.797916,7.797916,7.785833,7.785833,9600,7.184308
"MSFT34",2016-09-14,7.817916,7.817916,7.8075,7.8075,16800,7.204301
"MSFT34",2016-09-15,7.95,7.95,7.866666,7.866666,52800,7.258897
"MSFT34",2016-09-16,7.810416,7.810416,7.810416,7.810416,4800,7.206993
"MSFT34",2016-09-19,7.780833,7.780833,7.76625,7.76625,9600,7.166239
"MSFT34",2016-09-20,7.72375,7.72375,7.72375,7.72375,2400,7.127022
"MSFT34",2016-09-21,7.697916,7.702916,7.697916,7.702916,74400,7.107797
"MSFT34",2016-09-22,7.774166,7.774166,7.749583,7.749583,19200,7.150859
"MSFT34",2016-09-23,7.791666,7.791666,7.791666,7.791666,4800,7.189691
"MSFT34",2016-09-26,7.6725,7.68625,7.6725,7.68625,21600,7.092419
"MSFT34",2016-09-27,7.79375,7.79375,7.79375,7.79375,26400,7.191613
"MSFT34",2016-09-28,7.774583,7.774583,7.774583,7.774583,4800,7.173927
"MSFT34",2016-09-29,7.81875,7.81875,7.765416,7.797916,21600,7.195457
"MSFT34",2016-09-30,7.835416,7.835416,7.807083,7.807083,16800,7.203918
"MSFT34",2016-10-03,7.714583,7.714583,7.669583,7.669583,26400,7.07704
"MSFT34",2016-10-04,7.726666,7.726666,7.726666,7.726666,28800,7.129714
"MSFT34",2016-10-05,7.75,7.75,7.71625,7.71625,112800,7.120101
"MSFT34",2016-10-06,7.725,7.747916,7.725,7.747916,24000,7.149321
"MSFT34",2016-10-07,7.758333,7.758333,7.758333,7.758333,14400,7.158933
"MSFT34",2016-10-10,7.772916,7.772916,7.759583,7.759583,26400,7.160087
"MSFT34",2016-10-11,7.664583,7.664583,7.664583,7.664583,16800,7.072426
"MSFT34",2016-10-13,7.637916,7.637916,7.541666,7.541666,40800,6.959005
"MSFT34",2016-10-14,7.633333,7.633333,7.633333,7.633333,14400,7.043591
"MSFT34",2016-10-17,7.60125,7.60125,7.60125,7.60125,4800,7.013986
"MSFT34",2016-10-18,7.632916,7.632916,7.625,7.625,16800,7.035902
"MSFT34",2016-10-19,7.582083,7.627083,7.582083,7.627083,40800,7.037824
"MSFT34",2016-10-20,7.48125,7.48125,7.48125,7.48125,28800,6.903256
"MSFT34",2016-10-21,7.872916,7.872916,7.847916,7.847916,91200,7.241595
"MSFT34",2016-10-24,7.887916,7.929166,7.887916,7.929166,57600,7.316568
"MSFT34",2016-10-25,7.871666,7.871666,7.871666,7.871666,33600,7.263509
"MSFT34",2016-10-26,7.952083,7.952083,7.919166,7.92375,33600,7.311572
"MSFT34",2016-10-27,7.979583,7.979583,7.933333,7.935833,14400,7.32272
"MSFT34",2016-10-28,7.96875,7.96875,7.96875,7.96875,2400,7.353094
"MSFT34",2016-10-31,7.9625,8.005416,7.9625,8.005416,21600,7.386926
"MSFT34",2016-11-01,8.005416,8.005416,8.005416,8.005416,0,7.386926
"MSFT34",2016-11-03,7.960833,7.977083,7.953333,7.977083,50400,7.360782
"MSFT34",2016-11-04,7.91875,7.91875,7.91875,7.91875,7200,7.306957
"MSFT34",2016-11-07,8.055,8.05625,8.055,8.05625,19200,7.433833
"MSFT34",2016-11-08,8.05625,8.05625,8.05625,8.05625,0,7.433833
"MSFT34",2016-11-09,8.020833,8.095833,8.020833,8.095833,67200,7.470358
